t,budget,p_1s,p_10s,q,oldest,n_run,arrivals,tokens,tpot,cap,ctrl_ms,info
213.0,100.0,94.962,79.313,0,0.0,33,0,859,0.03434,32,31.179,"{""cost"": 2531.197906638002, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 0.844759532278548, ""gain"": 0.9946373706648736}"
214.0,100.0,99.16,79.307,2,0.68,32,2,986,0.03377,0,31.616,"{""cost"": 2152.7926619520745, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.1913316725949836, ""gain"": 0.9948792633041695}"
215.0,100.0,99.319,79.298,2,1.68,31,0,851,0.03616,0,29.657,"{""cost"": 2173.286434308586, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.8339321708164885, ""gain"": 0.9952565798273463}"
216.0,100.0,99.506,79.3,2,2.68,31,0,837,0.03753,0,28.293,"{""cost"": 2177.7531524350143, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.583752519571542, ""gain"": 0.9957837810346669}"
217.001,100.0,99.434,79.296,2,3.68,30,0,820,0.03709,16,29.057,"{""cost"": 2145.6681453910955, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 0.40862676370007933, ""gain"": 0.996186258231154}"
218.001,100.0,99.552,79.3,2,4.68,30,0,810,0.03656,16,24.552,"{""cost"": 2149.2480040464975, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 0.2860387345900555, ""gain"": 0.9966675188560193}"
219.001,100.0,99.469,79.3,5,5.68,29,3,791,0.03692,0,29.945,"{""cost"": 2273.508690079973, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.1002271142130389, ""gain"": 0.9970168650625519}"
220.001,100.0,99.56,79.309,6,6.68,29,1,783,0.03697,0,29.635,"{""cost"": 2293.656083864955, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.0701589799491271, ""gain"": 0.9974230486781694}"
221.001,100.0,99.34,79.298,6,7.68,29,0,783,0.03742,0,27.173,"{""cost"": 2233.312549130252, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.7491112859643889, ""gain"": 0.9975673133293428}"
222.0,100.0,80.677,78.356,6,8.679,0,0,318,0.03729,0,29.023,"{""cost"": 2151.1242916638716, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.5243779001750722, ""gain"": 0.9975673133293428}"
223.001,100.0,59.716,78.233,7,9.68,0,1,0,0.0,0,39.219,"{""cost"": 2220.006742888744, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 0.6670645301225505, ""gain"": 0.9975673133293428}"
224.0,100.0,59.586,78.227,8,10.68,0,1,0,0.0,0,43.265,"{""cost"": 2259.813264969539, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 0.7669451710857853, ""gain"": 0.9975673133293428}"
225.001,100.0,59.36,78.225,8,11.68,0,0,0,0.0,0,30.095,"{""cost"": 2203.424516860364, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.5368616197600496, ""gain"": 0.9975673133293428}"
226.001,100.0,59.294,78.214,9,12.68,0,1,0,0.0,0,32.114,"{""cost"": 2261.7271034240807, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.6758031338320347, ""gain"": 0.9975673133293428}"
227.001,100.0,59.183,78.203,9,13.68,0,0,0,0.0,0,37.774,"{""cost"": 2195.1249435047416, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 0.47306219368242425, ""gain"": 0.9975673133293428}"
228.0,100.0,59.242,78.211,9,14.68,0,0,0,0.0,0,19.864,"{""cost"": 2142.7049685619672, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.33114353557769693, ""gain"": 0.9975673133293428}"
229.0,100.0,59.235,78.221,10,15.68,0,1,0,0.0,0,21.926,"{""cost"": 2220.8579252591953, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.5318004749043879, ""gain"": 0.9975673133293428}"
230.001,100.0,59.177,78.216,10,16.68,0,0,0,0.0,0,20.761,"{""cost"": 2182.1812334744413, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.3722603324330715, ""gain"": 0.9975673133293428}"
231.001,100.0,59.176,78.206,12,17.68,0,2,0,0.0,0,24.421,"{""cost"": 2374.5359323490766, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.86058223270315, ""gain"": 0.9975673133293428}"
232.0,100.0,59.225,78.209,14,18.68,0,2,0,0.0,0,43.016,"{""cost"": 2466.5054800534713, ""theta"": 32, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""sync"", ""lam"": 1.2024075628922049, ""gain"": 0.9975673133293428}"
233.001,100.0,59.095,76.415,15,19.68,0,1,0,0.0,0,48.833,"{""cost"": 2449.0720716546407, ""theta"": 32, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""sync"", ""lam"": 1.1416852940245434, ""gain"": 0.9975673133293428}"
234.001,100.0,59.099,74.412,17,20.68,0,2,0,0.0,0,44.199,"{""cost"": 2566.1662251633234, ""theta"": 48, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""sync"", ""lam"": 1.3991797058171804, ""gain"": 0.9975673133293428}"
235.0,100.0,59.056,72.399,20,21.679,0,3,0,0.0,0,54.822,"{""cost"": 2602.7203985495507, ""theta"": 32, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.8794257940720263, ""gain"": 0.9975673133293428}"
236.0,100.0,59.001,70.374,21,22.68,0,1,0,0.0,0,53.502,"{""cost"": 2376.551534599223, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 1.6155980558504184, ""gain"": 0.9975673133293428}"
237.001,100.0,58.958,68.35,26,23.68,0,5,0,0.0,0,38.98,"{""cost"": 2687.99371810492, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 2.6309186390952926, ""gain"": 0.9975673133293428}"
238.001,100.0,58.993,66.322,30,24.68,0,4,0,0.0,0,37.637,"{""cost"": 2571.870680104302, ""theta"": 64, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 3.041643047366705, ""gain"": 0.9975673133293428}"
239.001,100.0,58.994,64.298,35,25.68,0,5,0,0.0,0,68.336,"{""cost"": 2856.9110961814627, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 3.6291501331566933, ""gain"": 0.9975673133293428}"
240.0,100.0,39.471,61.294,36,26.68,0,1,0,0.0,0,68.513,"{""cost"": 2585.4308488700776, ""theta"": 64, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 2.840405093209685, ""gain"": 0.9975673133293428}"
241.0,100.0,22.219,57.438,36,27.68,0,0,0,0.0,0,34.256,"{""cost"": 2482.706508146458, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.9882835652467794, ""gain"": 0.9975673133293428}"
242.001,100.0,18.391,54.324,38,28.68,0,2,0,0.0,32,42.603,"{""cost"": 2535.421739043403, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 1.9917984956727457, ""gain"": 0.9975673133293428}"
243.001,100.0,88.241,55.75,8,4.331,32,2,801,0.03407,0,37.35,"{""cost"": 2421.061218735972, ""theta"": 64, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.994258946970922, ""gain"": 0.9865371149132258}"
244.0,100.0,99.319,57.736,11,5.33,31,3,924,0.03402,0,38.417,"{""cost"": 2582.9719976106044, ""theta"": 64, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 2.2959812628796454, ""gain"": 0.9877487568805509}"
245.001,100.0,99.362,59.737,11,6.331,31,0,837,0.03706,0,35.638,"{""cost"": 2463.954956177381, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.6071868840157517, ""gain"": 0.988882149412064}"
246.001,100.0,99.486,61.746,13,7.33,29,2,828,0.03653,0,61.56,"{""cost"": 2361.976734446188, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.725030818811026, ""gain"": 0.9900266735961045}"
247.001,100.0,99.513,63.763,17,8.331,29,4,812,0.03638,0,42.041,"{""cost"": 2809.2068471633625, ""theta"": 64, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 2.4075215731677178, ""gain"": 0.9910847787154071}"
248.0,100.0,99.474,65.774,18,9.33,29,1,783,0.03659,0,36.944,"{""cost"": 2614.4940183003255, ""theta"": 64, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.9852651012174023, ""gain"": 0.9919977582536136}"
249.0,100.0,99.406,67.783,20,10.33,29,2,783,0.03663,0,44.279,"{""cost"": 2646.895642436026, ""theta"": 64, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.9896855708521817, ""gain"": 0.9927502915692901}"
250.001,100.0,99.542,69.801,21,11.33,27,1,794,0.03535,0,36.096,"{""cost"": 2478.998417273706, ""theta"": 32, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.692779899596527, ""gain"": 0.9935651642404744}"
251.001,100.0,99.512,71.818,21,12.33,27,0,756,0.03543,0,32.332,"{""cost"": 2404.6309625940153, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.1849459297175688, ""gain"": 0.9942680528146732}"
252.0,100.0,75.204,72.617,25,13.33,0,4,242,0.03554,0,32.455,"{""cost"": 2334.832611996543, ""theta"": 64, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 2.0294621508022983, ""gain"": 0.9942680528146732}"
253.001,100.0,59.268,72.625,28,14.331,0,3,0,0.0,0,33.694,"{""cost"": 2211.2229859235035, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 2.320623505561609, ""gain"": 0.9942680528146732}"
254.0,100.0,59.044,72.623,29,15.33,0,1,0,0.0,0,33.459,"{""cost"": 2413.7894137103353, ""theta"": 64, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 1.9244364538931262, ""gain"": 0.9942680528146732}"
255.001,100.0,59.012,72.62,29,16.33,0,0,0,0.0,0,30.627,"{""cost"": 2356.8374229129086, ""theta"": 32, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.3471055177251883, ""gain"": 0.9942680528146732}"
256.001,100.0,58.939,72.617,31,17.33,0,2,0,0.0,0,38.853,"{""cost"": 2492.746215424127, ""theta"": 64, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 1.5429738624076317, ""gain"": 0.9942680528146732}"
257.001,100.0,58.895,72.614,31,18.331,0,0,0,0.0,0,28.414,"{""cost"": 2500.276911734799, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.080081703685342, ""gain"": 0.9942680528146732}"
258.001,100.0,58.886,72.609,34,19.331,0,3,0,0.0,0,35.747,"{""cost"": 2536.3857483191673, ""theta"": 64, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""sync"", ""lam"": 1.6560571925797394, ""gain"": 0.9942680528146732}"
259.001,100.0,58.913,72.605,34,20.33,0,0,0,0.0,64,30.329,"{""cost"": 2229.8651563312765, ""theta"": 32, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.1592400348058174, ""gain"": 0.9942680528146732}"
260.001,100.0,97.67,75.515,0,0.0,34,0,851,0.03428,32,29.898,"{""cost"": 2515.052719853753, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 0.8114680243640722, ""gain"": 0.9930488524437129}"
261.001,100.0,99.272,79.367,0,0.0,34,0,1020,0.03369,32,27.521,"{""cost"": 2138.877575547908, ""theta"": 16, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 0.5680276170548505, ""gain"": 0.993561850979848}"
262.001,100.0,99.468,83.421,2,0.798,33,2,1008,0.03396,32,30.022,"{""cost"": 2098.4348571108876, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 0.9976193319383952, ""gain"": 0.9942211908387182}"
263.0,100.0,99.488,83.984,2,1.798,33,0,957,0.03406,32,29.779,"{""cost"": 2099.7042451000125, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 0.6983335323568767, ""gain"": 0.9948341838612501}"
264.0,100.0,99.559,83.996,0,0.0,32,0,934,0.03466,0,26.142,"{""cost"": 2324.877032045092, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.48883347264981364, ""gain"": 0.9954576099864979}"
265.0,100.0,99.418,83.998,0,0.0,32,0,928,0.03452,0,25.082,"{""cost"": 2217.960064542592, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.3421834308548695, ""gain"": 0.9958763548498318}"
266.001,100.0,99.503,83.999,0,0.0,32,0,928,0.03442,0,22.548,"{""cost"": 2116.038581582573, ""theta"": 8, ""cap"": 8, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.23952840159840866, ""gain"": 0.9963386123284579}"
267.0,100.0,99.554,84.001,2,0.288,32,2,928,0.0344,0,27.129,"{""cost"": 1995.489080367675, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.767669881118886, ""gain"": 0.9968061843892964}"
268.0,100.0,99.494,84.002,2,1.288,2,0,834,0.0351,0,21.895,"{""cost"": 2013.7646220016168, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.5373689167832202, ""gain"": 0.997166473323556}"
269.001,100.0,99.386,84.001,3,2.289,1,1,54,0.02833,0,23.119,"{""cost"": 2081.8507232708844, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.6761582417482541, ""gain"": 0.9973824273226308}"
270.001,100.0,99.157,83.982,4,3.288,1,1,23,0.044,0,23.451,"{""cost"": 2105.601512008772, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.7733107692237778, ""gain"": 0.9973462146043963}"
271.0,100.0,99.186,83.966,6,4.288,1,2,23,0.04399,0,25.883,"{""cost"": 2146.3764488690754, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.1413175384566445, ""gain"": 0.9973429234422689}"
272.001,100.0,99.146,85.163,6,5.289,1,0,22,0.04405,0,23.937,"{""cost"": 2135.898882809984, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.7989222769196511, ""gain"": 0.9973002742920071}"
273.0,100.0,99.231,87.161,8,6.288,1,2,23,0.04415,0,48.324,"{""cost"": 2193.288901205815, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.1592455938437558, ""gain"": 0.9973468933415938}"
274.0,100.0,74.967,87.957,9,7.288,0,1,7,0.04396,0,24.746,"{""cost"": 2100.4118052846125, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 1.111471915690629, ""gain"": 0.9973468933415938}"
275.0,100.0,59.694,87.991,10,8.288,0,1,0,0.0,0,43.873,"{""cost"": 2140.196405945189, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 1.0780303409834402, ""gain"": 0.9973468933415938}"
276.001,100.0,59.546,88.022,10,9.288,0,0,0,0.0,0,40.709,"{""cost"": 2112.7154560878307, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 0.7546212386884081, ""gain"": 0.9973468933415938}"
277.001,100.0,59.32,88.043,10,10.288,0,0,0,0.0,0,39.321,"{""cost"": 2191.796503702344, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.5282348670818856, ""gain"": 0.9973468933415938}"
278.001,100.0,59.262,88.062,12,11.289,0,2,0,0.0,0,24.861,"{""cost"": 2259.550207926918, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 0.9697644069573199, ""gain"": 0.9973468933415938}"
279.0,100.0,59.382,88.085,12,12.288,0,0,0,0.0,0,23.928,"{""cost"": 2112.7154560878307, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 0.6788350848701239, ""gain"": 0.9973468933415938}"
280.0,100.0,59.29,86.166,12,13.288,0,0,0,0.0,0,22.043,"{""cost"": 2209.226060058697, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.4751845594090867, ""gain"": 0.9973468933415938}"
281.0,100.0,59.332,84.169,12,14.288,0,0,0,0.0,0,20.529,"{""cost"": 2150.944083639806, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.3326291915863607, ""gain"": 0.9973468933415938}"
282.001,100.0,59.269,82.159,13,15.289,0,1,0,0.0,0,24.264,"{""cost"": 2244.0851727714025, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.5328404341104525, ""gain"": 0.9973468933415938}"
283.001,100.0,59.245,80.147,13,16.289,0,0,0,0.0,0,30.616,"{""cost"": 2193.8405264428156, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.3729883038773167, ""gain"": 0.9973468933415938}"
284.0,100.0,59.2,78.129,14,17.288,0,1,0,0.0,0,32.536,"{""cost"": 2268.898232616949, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.5610918127141217, ""gain"": 0.9973468933415938}"
285.0,100.0,59.175,76.117,14,18.288,0,0,0,0.0,0,38.254,"{""cost"": 2211.2700827991684, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.39276426889988514, ""gain"": 0.9973468933415938}"
286.0,100.0,59.154,74.1,14,19.288,0,0,0,0.0,16,28.366,"{""cost"": 2099.778874148404, ""theta"": 8, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.2749349882299196, ""gain"": 0.9973468933415938}"
287.001,100.0,96.127,73.928,0,0.0,15,1,456,0.02956,0,24.518,"{""cost"": 2298.2993278388067, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.4924544917609437, ""gain"": 0.9942679597829915}"
288.0,100.0,99.263,73.917,1,0.377,15,1,510,0.02883,0,25.908,"{""cost"": 2059.973176994358, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.6447181442326606, ""gain"": 0.994649817090699}"
289.0,100.0,99.45,73.92,1,1.377,15,0,525,0.02888,0,23.665,"{""cost"": 2063.7903022244977, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.4513027009628624, ""gain"": 0.9951815373693081}"
290.001,100.0,99.512,73.938,1,2.377,14,0,501,0.02879,0,32.182,"{""cost"": 2080.886290006887, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.31591189067400366, ""gain"": 0.9957231305007902}"
291.001,100.0,99.551,73.956,1,3.377,14,0,490,0.02877,0,34.554,"{""cost"": 2083.6407377260025, ""theta"": 8, ""cap"": 8, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.22113832347180254, ""gain"": 0.9962494788297274}"
292.001,100.0,99.51,73.974,2,4.377,14,1,476,0.029,0,24.195,"{""cost"": 2104.239570278928, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.45479682643026176, ""gain"": 0.9966814845758467}"
293.001,100.0,99.507,73.988,2,5.377,14,0,490,0.029,0,33.542,"{""cost"": 2104.9759009650097, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.3183577785011832, ""gain"": 0.9970680253192095}"
294.0,100.0,99.406,75.21,5,6.377,1,3,235,0.02974,0,28.652,"{""cost"": 2202.360003757925, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.122850444950828, ""gain"": 0.9973136967072843}"
295.001,100.0,87.483,76.599,6,7.377,0,1,13,0.04404,0,44.479,"{""cost"": 2100.385393256268, ""theta"": 32, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 1.0859953114655796, ""gain"": 0.9973136967072843}"
296.001,100.0,59.714,76.608,6,8.377,0,0,0,0.0,0,36.769,"{""cost"": 2140.166692413301, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 0.7601967180259057, ""gain"": 0.9973136967072843}"
297.0,100.0,59.556,76.619,6,9.377,0,0,0,0.0,0,30.862,"{""cost"": 2150.916943179744, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.532137702618134, ""gain"": 0.9973136967072843}"
298.001,100.0,59.347,76.624,7,10.377,0,1,0,0.0,0,41.92,"{""cost"": 2219.7292907273677, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 0.6724963918326938, ""gain"": 0.9973136967072843}"
299.0,100.0,59.309,76.62,8,11.377,0,1,0,0.0,0,22.426,"{""cost"": 2259.510589884401, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 0.7707474742828857, ""gain"": 0.9973136967072843}"
300.001,100.0,59.278,76.619,10,12.377,0,2,0,0.0,64,47.915,"{""cost"": 2299.291889041434, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 1.13952323199802, ""gain"": 0.9973136967072843}"
301.0,100.0,96.917,78.499,0,0.0,10,0,321,0.02866,64,28.476,"{""cost"": 2413.3572836920976, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.7976662623986139, ""gain"": 0.995032221089076}"
302.001,100.0,99.056,80.488,0,0.0,10,0,350,0.02816,64,22.585,"{""cost"": 2058.3093611447825, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.5583663836790297, ""gain"": 0.995129503609704}"
303.001,100.0,99.46,82.499,0,0.0,9,0,347,0.02795,64,29.064,"{""cost"": 2135.0932896291197, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.39085646857532075, ""gain"": 0.9956231292512261}"
304.0,100.0,99.547,84.516,0,0.0,9,0,333,0.02742,64,33.078,"{""cost"": 1945.7040761869496, ""theta"": 8, ""cap"": 8, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 0.2735995280027245, ""gain"": 0.996155845591104}"
305.0,100.0,99.572,86.536,0,0.0,8,0,314,0.0275,64,20.878,"{""cost"": 1955.7971795261271, ""theta"": 8, ""cap"": 8, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 0.19151966960190717, ""gain"": 0.996659730115031}"
306.0,100.0,99.535,88.555,0,0.0,7,0,287,0.02731,64,18.165,"{""cost"": 1870.138642731002, ""theta"": 4, ""cap"": 8, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 0.13406376872133502, ""gain"": 0.997076705438706}"
307.0,100.0,99.527,88.725,0,0.0,7,0,266,0.02702,64,11.744,"{""cost"": 1823.651895946751, ""theta"": 4, ""cap"": 8, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 0.09384463810493451, ""gain"": 0.9974431302552432}"
